Original_URL,Total_Result_Count,Title,Location,Link,Distance,Review_Score,Review_description,Number_Of_Reviews,Details,Price
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"studio BORDEAUX CHARTRONS 2
Une nouvelle fenêtre va s'ouvrir","Chartrons, Bordeaux",https://www.booking.com/hotel/fr/studio-bordeaux-chartrons-2.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from=searchresults,"1,7 km du centre","Avec une note de 8,8",Superbe ,78 expériences vécues,"Doté d'un court de tennis et offrant une vue paisible sur la rue, le studio BORDEAUX CHARTRONS 2 est situé à Bordeaux, à moins de 1 km du musée du vin et du commerce et à 12 minutes à pied du musée...",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Aparthotel Adagio Bordeaux Centre Gambetta
Une nouvelle fenêtre va s'ouvrir","Centre de Bordeaux, Bordeaux",https://www.booking.com/hotel/fr/adagio-city-aparthotel-bordeaux-gambetta.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from_sustainable_property_sr=1&from=searchresults,350 m du centre,"Avec une note de 8,6",Superbe ,4 438 expériences vécues,Certificat de durabilité,
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Montempô Bordeaux Centre - Bassins à flot
Une nouvelle fenêtre va s'ouvrir","Bassins à flot, Bordeaux",https://www.booking.com/hotel/fr/montempo-bordeaux-centre.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from_sustainable_property_sr=1&from=searchresults,"3,6 km du centre","Avec une note de 7,8",Bien  ,2 346 expériences vécues,"Le Montempô Bordeaux Centre - Bassins à flot propose un hébergement 2 étoiles. L'établissement est situé à Bordeaux, à 1,7 km du pont Jacques-Chaban-Delmas et à 1,6 km de La Cité du Vin. ",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Hotel Konti Bordeaux by HappyCulture
Une nouvelle fenêtre va s'ouvrir","Centre de Bordeaux, Bordeaux",https://www.booking.com/hotel/fr/hotel-continental-bordeaux.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from_sustainable_property_sr=1&from=searchresults,"0,5 km du centre","Avec une note de 8,2",Très bien ,2 254 expériences vécues,"Aménagé dans un bâtiment du XVIIIe siècle dans le centre de Bordeaux, l’Hotel Konti Bordeaux by HappyCulture est situé à seulement 130 mètres de la place des Grands Hommes et à 450 mètres du...",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"B&B L'Escapade Bordelaise
Une nouvelle fenêtre va s'ouvrir","Centre de Bordeaux, Bordeaux",https://www.booking.com/hotel/fr/l-escapade-bordelaise.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from_sustainable_property_sr=1&from=searchresults,300 m du centre,"Avec une note de 8,7",Superbe ,464 expériences vécues,"B&B L'Escapade Bordelaise est située dans le centre de Bordeaux, à 2 minutes à pied de la cathédrale Saint-André et à seulement 15 minutes de marche du pont de pierre. ",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Quality Hotel Bordeaux Centre
Une nouvelle fenêtre va s'ouvrir","Centre de Bordeaux, Bordeaux",https://www.booking.com/hotel/fr/qualitybordeaux.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from_sustainable_property_sr=1&from=searchresults,450 m du centre,"Avec une note de 8,6",Superbe ,2 701 expériences vécues,"Occupant une vieille demeure de caractère datant du XIXe siècle, le Quality Hotel Bordeaux Centre est installé près du quartier animé de Saint-Pierre, entouré de restaurants et de boutiques, et à 8 km...",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Ténéo Apparthôtel Bordeaux Maritime - Cité du vin
Une nouvelle fenêtre va s'ouvrir","Bassins à flot, Bordeaux",https://www.booking.com/hotel/fr/teneo-bordeaux-maritime.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from_sustainable_property_sr=1&from=searchresults,"3,8 km du centre","Avec une note de 7,9",Bien  ,2 309 expériences vécues,Le Ténéo Apparthôtel Bordeaux Maritime - Cité du vin vous accueille à Bordeaux. Le pont Chaban-Delmas se trouve à 800 mètres. ,
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Les Appartements de la Victoire, Centre-ville, Possibilité Parking GRATUIT
Une nouvelle fenêtre va s'ouvrir","Vieux Bordeaux, Bordeaux",https://www.booking.com/hotel/fr/le-goya-bordeaux.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=50&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from=searchresults,"0,9 km du centre","Avec une note de 8,4",Très bien ,528 expériences vécues,"Offrant une vue sur la ville, l'établissement Les Appartements de la Victoire, Centre-ville, Possibilité Parking GRATUIT est situé dans le quartier Saint-Michel de Bordeaux, à 700 mètres de la...",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Novotel Bordeaux Centre Ville
Une nouvelle fenêtre va s'ouvrir","Centre de Bordeaux, Bordeaux",https://www.booking.com/hotel/fr/novotel-bordeaux-centre-meriadeck.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756602&from_sustainable_property_sr=1&from=searchresults,450 m du centre,"Avec une note de 8,1",Très bien ,3 459 expériences vécues,"Situé dans le centre de Bordeaux, le Novotel Bordeaux Centre se trouve à 5 minutes de marche de la vieille ville et du quartier Mériadeck. ",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Appart Cocoon / Rue Porte Dijeaux
Une nouvelle fenêtre va s'ouvrir","Centre de Bordeaux, Bordeaux",https://www.booking.com/hotel/fr/appart-cocoon-rue-porte-dijeaux.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756602&from=searchresults,350 m du centre,"Avec une note de 8,8",Superbe ,81 expériences vécues,"Situé dans le centre de Bordeaux, à seulement 400 mètres du Grand Théâtre et à 1 km du CAPC musée d'art contemporain, l'Appart Cocoon / Rue Porte Dijeaux propose un hébergement avec vue sur la cour...",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"LES CHAMBRES DE MARIE
Une nouvelle fenêtre va s'ouvrir","Nansouty Saint-Genès, Bordeaux",https://www.booking.com/hotel/fr/les-chambres-de-marie-bordeaux.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=53&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756602&from_sustainable_property_sr=1&from=searchresults,"1,3 km du centre","Avec une note de 9,5",Exceptionnel ,662 expériences vécues,"Situé à Bordeaux, à 1,5 km du musée d'Aquitaine et à 1,7 km de la cathédrale Saint-André, l'établissement LES CHAMBRES DE MARIE propose un hébergement avec connexion Wi-Fi gratuite dans un bâtiment...",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"City Résidence Bordeaux Centre
Une nouvelle fenêtre va s'ouvrir","Chartrons, Bordeaux",https://www.booking.com/hotel/fr/city-residence-bordeaux-les-chartrons.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=54&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756602&from=searchresults,"2,2 km du centre","Avec une note de 7,7",Bien  ,3 473 expériences vécues,Le City Résidence Bordeaux Centre se situe au cœur du quartier des Chartrons de la vieille ville. Les arrêts de tramway Chartrons et Cours du Médoc sont à 200 mètres. ,
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"L'Apparthôtel Particulier Bordeaux
Une nouvelle fenêtre va s'ouvrir","Centre de Bordeaux, Bordeaux",https://www.booking.com/hotel/fr/hotel-particulier-bordeaux.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756602&from=searchresults,150 m du centre,"Avec une note de 8,6",Superbe ,1 522 expériences vécues,"L'Hôtel Particulier occupe un bâtiment du XIXe siècle à Bordeaux, à 100 mètres de la cathédrale Saint-André. La plupart des appartements donnent sur la cour. ",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Chambres à Bord'O
Une nouvelle fenêtre va s'ouvrir","La Bastide, Bordeaux",https://www.booking.com/hotel/fr/chambres-a-bord-39-o.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756602&from=searchresults,"2,5 km du centre","Avec une note de 9,4",Fabuleux  ,409 expériences vécues,"Située dans le quartier de la Bastide, à Bordeaux, la maison d'hôtes Chambres à Bord'O se trouve à 15 minutes à pied des rives de la Garonne et à 10 minutes en tramway du centre historique. ",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"La Maison Odeia Bordeaux Centre
Une nouvelle fenêtre va s'ouvrir",Bordeaux,https://www.booking.com/hotel/fr/la-maison-odeia.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756602&from_sustainable_property_sr=1&from=searchresults,1 km du centre,"Avec une note de 9,2",Fabuleux  ,167 expériences vécues,"La Maison Odeia est située à Bordeaux, à 400 mètres de l'esplanade des Quinconces. Les chambres comprennent une télévision à écran plat. Plusieurs s'ouvrent sur une terrasse ou un balcon. ",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"le loft bleu - un atelier-cocon élégant & central
Une nouvelle fenêtre va s'ouvrir","Centre de Bordeaux, Bordeaux",https://www.booking.com/hotel/fr/le-loft-bleu-un-atelier-cocon-elegant-amp-central-bordeaux.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756602&from_sustainable_property_sr=1&from=searchresults,"0,9 km du centre","Avec une note de 8,3",Très bien ,11 expériences vécues,"Le loft bleu - un atelier-cocon élégant & central est situé dans le centre-ville de Bordeaux, à 1,6 km du musée d'Aquitaine, à 1,4 km du Grand Théâtre et à 1,7 km de l'esplanade des Quinconces. ",
